Occurrence,Gamma,Tau
0.22236738350975800,-7.70167272460963E-05,-0.22857599269515600
0.23796866861231700,-0.00016547573446349300,-0.3578477267612260
0.22337234195998400,-0.00020092902075881100,-0.2544639218938250
0.22738836277779600,-0.00014451733887084800,-0.32512146932750500
0.220127298616573,-0.00012804817653539400,-0.2904957923626570
0.22897757205533600,-0.00010244944000951400,-0.14619188283770900
0.24302787482063500,-7.44712311059379E-05,-0.32078200221403900
0.22069991497705200,-0.00010054688566113700,-0.21844865119958300
0.24459904868909300,-0.0001891519658311320,-0.2503790778441300
0.22742402488233600,-0.0001084632380359350,-0.3231671117120780
0.23632630414034300,-8.67595531297063E-05,-0.2610018669248540
0.2441769105009010,-0.00011501111511146600,-0.21016200900361200
0.23102961719713200,-0.00010637787636219200,-0.20677353980512000
0.2223008005348780,-0.00015225133052543600,-0.3642541809815550
0.23503922435093200,-0.00020034294356309900,-0.3808877894704940
0.22129697511423600,-0.00014636680050503300,-0.3617030099744160
0.21853720878874900,-9.60779180122647E-05,-0.26697899468143900
0.23616904854803100,-0.00013850268330016700,-0.4079548073709880
0.21368683185240600,-0.0001410823220840830,-0.3356374290648220
0.22975871698778800,-0.00017401385557173600,-0.3751336446577430
0.2347018968119450,-0.00024558132548600300,-0.37846799298266100
0.23341546475564800,-0.00018903747367221800,-0.2808978958995230
0.22789094802814600,-0.00016129162482167700,-0.331506197249849
0.23421936000570400,-0.00014043883720755300,-0.25121703785896500
0.21662734934201500,-0.00015133418357112000,-0.20039612627466300
0.2183077331876000,-0.00013685074697162600,-0.23112063276182600
0.21764278245478000,-0.0001402988327407860,-0.4007059722551250
0.23018665211244200,-0.00015355300593897600,-0.23335868057992400
0.23351330214370900,-0.00014312472637017000,-0.3154675517055700
0.24272033449415500,-0.0001792703724239030,-0.3129002594322410
0.2244460913885600,-0.00019979605638957200,-0.2514275648440730
0.22708490141133400,-0.00014886498167385100,-0.21659118625298500
0.2418181320535040,-0.00014509722303608100,-0.16186624349364900
0.22551753595936300,-0.00019406850784291,-0.33190881156325400
0.22751970818486700,-9.08513573262192E-05,-0.18916661914275000
0.22430386527038600,-0.00010916704373262700,-0.18596651440798800
0.23961423730950300,-0.00020184993382754500,-0.42420629187728700
0.22542491097871400,-0.00010613122532758800,-0.19441487715097300
0.21586457418066400,-0.00014095931214636700,-0.30780858334460300
0.22144605396619400,-0.00011863909630014900,-0.235622445016342
0.2232289947284270,-8.18489136540275E-05,-0.240807389365654
0.23865796630150200,-0.00011811999453140200,-0.32892470948797600
0.22925138225800500,-0.00020166810117914700,-0.2890915517615590
0.2201456467808490,-0.0001277311268338760,-0.338279817612678
0.21959636506688800,-0.00016874652969061700,-0.33156138914382700
0.22786354983513000,-0.00014381345345937400,-0.1934533038331690
0.22707782267976500,-9.95664574505145E-05,-0.3725547074516440
0.22004390616534100,-0.00010140072822476600,-0.3808221993218760
0.23846415785990200,-0.00018212256660605300,-0.2934765363331430
0.22751827056699200,-0.00010356590291945100,-0.30480127178222600
0.2309295106069340,-0.00012951045919908800,-0.2901229363565170
0.23405821840890900,-0.00010984209761117600,-0.21688470330394500
0.22569331426331600,-0.00012916275822672300,-0.24687794779606000
0.24145602110781300,-0.00013788831123358700,-0.3076325398848890
0.22883238123987800,-0.00019604949049011000,-0.37194890847894700
0.23140333445714300,-0.00010654061299631600,-0.3116039823016600
0.22688259806457500,-0.00013207232444610200,-0.25638360202517100
0.2360157969930910,-0.00010335977644039700,-0.3199850532139520
0.21889845301284200,-0.00014769411269815500,-0.29217761269246200
0.21553497690270100,-0.00013670889491786800,-0.3746573630672450
0.2135616971183090,-0.00012681525239437900,-0.2878649116560150
0.22073474787247,-0.00016522547740646800,-0.29209965703236300
0.22778955292242400,-0.0001959623550409060,-0.34490728286422800
0.2322402709829570,-0.00014871536648334600,-0.273295480108239
0.2307420049598860,-0.00016035002367066200,-0.2368261632559870
0.215237411977857,-0.0001471944856886940,-0.21959633249207500
0.21728525484350000,-0.00014431975214377900,-0.31460905212346900
0.23014083708897600,-0.00014270192050988900,-0.24109446755302300
0.24176069454082300,-0.00015741770975798200,-0.3704514271166710
0.236056167357563,-0.00014571529760061500,-0.31602461884795500
0.22744092410308200,-0.00012166894997115400,-0.16778846012380100
0.22626448658673200,-0.000150977694351254,-0.21453661924902500
0.22681092203384900,-0.00011484884414900500,-0.25478564509882500
0.21578679991401100,-0.0001558981368969620,-0.28643085671814000
0.2212382311615530,-0.0001071333186143880,-0.15816268851079800
0.2276673705838190,-0.00012416481795665900,-0.26114075637310300
0.22841501307163300,-0.00013003747233814000,-0.30082529791078300
0.22676190585365200,-0.00010920936265701800,-0.2354433395692980
0.2243049391439230,-0.00013843577858195400,-0.2701589657578210
0.21592983715512100,-0.00012733076317140800,-0.2407819801239410
0.2123926544093720,-0.0001253287232569540,-0.34620084764243300
0.23608675428788,-5.21505939559278E-05,-0.1856617275764440
0.2336595005889,-0.00021392351061995000,-0.35396030680613200
0.22078174788131500,-0.00013289792098584300,-0.26202812525826400
0.22026447847396000,-0.00015818624250604700,-0.31418705292390800
0.22779199152868400,-0.00016846190259866200,-0.1802335640026730
0.23182749999122400,-9.71044675392823E-05,-0.35827275567029900
0.22352570877040700,-0.00013341524865456500,-0.3081407098012470
0.23747956924647600,-0.00012468461170601800,-0.2746878468257880
0.2245677795463500,-7.65208704986834E-05,-0.3073586348125030
0.23326998039086000,-8.2181645622423E-05,-0.37291512142518300
0.23209042513054200,-0.0001041961835441760,-0.2505832298172400
0.22333901870932500,-0.00015583204335867400,-0.32764490588401500
0.23606611305990100,-0.000150898957865977,-0.22266495229919500
0.22874638242149800,-0.0001539979333360830,-0.3543461432895550
0.22671563529766900,-9.81915604834988E-05,-0.25318748412815200
0.21915429338884700,-7.0388710791245E-05,-0.1996977442361270
0.23765778697167800,-0.00012149875644346500,-0.26756764112937300
0.22034238936853700,-0.00014446534935356400,-0.2374859137865050
0.22381596648398200,-0.00010553849716816900,-0.34867003935058000
0.21528874376209800,-0.00013431426140541000,-0.34144887657225900
0.22553830891985100,-0.00017277501261583700,-0.3216414969931670
0.2215519079171620,-0.00015081148032290400,-0.323735788862907
0.22942500346006300,-0.00014079357341922700,-0.27491189992792000
0.2336024726387520,-0.00015980536117400900,-0.3430043112830920
0.22090115175515900,-0.0001701978659709060,-0.259486906031138
0.22413916633672000,-0.0001591314613216120,-0.36001803180556800
0.2365117903600140,-0.00015148982667032900,-0.304420796695015
0.23433620172685500,-0.0001588804854965740,-0.4231728697095160
0.23700366525157900,-0.00012210869476377800,-0.33692163997819100
0.2257415823026670,-8.67954570416306E-05,-0.17211719794603500
0.2193158425917080,-0.00015046877108351500,-0.22984144174026800
0.22080710734607500,-0.00011443978069383300,-0.14624892115512000
0.217439851723138,-0.00017884362069185900,-0.2509161409652480
0.21368138100944300,-0.00011108414852523400,-0.13038816529103900
0.22431928533912500,-0.0001633550387864530,-0.34311515646634500
0.2421684944162170,-0.00016155708211063900,-0.31434322229944500
0.22561819275426200,-6.39480527784217E-05,-0.2552461636990980
0.22797682247076900,-0.00013618712007200400,-0.19761497057877000
0.23890441353236600,-0.00015304048693789100,-0.1978491502962510
0.21699741007892400,-0.00013273333539668000,-0.24709445148808000
0.22412111519918000,-0.00012342530842046800,-0.3220712315498030
0.23205307752997400,-0.0001835386959767160,-0.3301710144571120
0.21794056776368700,-0.00010720091906088200,-0.24933667118497000
0.21647280261907900,-0.0001780998248871830,-0.3949301530675930
0.22832594494228600,-0.000211830307533592,-0.18123838731892400
0.24166502899197700,-0.00010677421879703200,-0.3853172343413220
0.23071514778182200,-0.00012411602247839000,-0.3772738533303480
0.24152696330287100,-0.00010585257035666900,-0.27585920812026700
0.2366164596746710,-0.00011522232453197200,-0.21822938740211100
0.23554221983837900,-8.64612250283685E-05,-0.39582566250136000
0.22782116798803500,-0.00012167438256887400,-0.24085501639259300
0.22786445761434800,-0.0001801421909764680,-0.36402064433063800
0.24235227965125800,-0.00018299206646360000,-0.2793059076141470
0.22661812314112200,-0.00014429620338338300,-0.33551314837006100
0.23020619092823300,-0.00010403882095576700,-0.28468731836705600
0.2259415008826370,-9.54215236895219E-05,-0.15995639369985300
0.24242738744430400,-0.00010268357916611800,-0.2285972127797120
0.2237835111018140,-0.0001689064348064250,-0.23716566051087400
0.22748837874513200,-9.74052605114787E-05,-0.3517762759340250
0.22020509519886300,-0.00011216098897570800,-0.3215239249698960
0.22588221948920700,-0.00017692127943752800,-0.32228576110076
0.22841080559137500,-0.0001621004913562500,-0.23969995717647700
0.22434859542237300,-0.00011485281997504300,-0.33224265091684200
0.23347009397060900,-0.0001451607925257830,-0.21819715411264100
0.21819511499714000,-0.00012543864545670800,-0.24727075705393900
0.2253589575741650,-0.0001552457464067050,-0.4057687769700840
0.2369725220604000,-0.0001077383075321740,-0.24866157382206900
0.23579137711581400,-0.00014182756621999900,-0.3795995834403180
0.23131350541432700,-0.00014539506742408700,-0.3759909511946880
0.224641514052381,-9.48476847418826E-05,-0.204826957845546
0.22729625846824300,-0.0001736319919511410,-0.28284334850857900
0.22658287182825300,-0.00010599862913611600,-0.21457617820098300
0.21585795185152600,-0.00019760177723941900,-0.266094869049763
0.21613780542215800,-0.00015871630662280900,-0.32445122724194600
0.2233574962441800,-0.00016105410772848900,-0.22293027021912300
0.23384134290640000,-7.3829590753504E-05,-0.24394971951970100
0.2234519760621610,-8.27269303204332E-05,-0.2602977484152040
0.2317456839708880,-0.0001548605629822300,-0.22723042188378800
0.22500918369629500,-0.00013932717152009100,-0.19790621749610900
0.21366503699003200,-0.0001464057795957870,-0.23305979592894400
0.22146447451713200,-0.0001244918979168130,-0.30875850436048500
0.23723438003958400,-0.00016842795216906000,-0.30636939699408300
0.2145748396557340,-0.00010220087670645800,-0.2586731043681740
0.2335152373314460,-0.00013849642246764300,-0.3257632196517650
0.23081045537239200,-0.00016840783637886600,-0.18827226231260400
0.2401216992564860,-9.91056117361095E-05,-0.3948331314277920
0.2248293056744290,-0.00013645526127671800,-0.37662672162249900
0.22990636186344100,-5.93076436390715E-05,-0.23146378161497500
0.24356497946931600,-0.00014466086357064100,-0.31406732309873100
0.22678872016269900,-0.00010090744862195800,-0.3368441426590370
0.2242275569028720,-7.39444279182997E-05,-0.1686073559943420
0.22543041139429000,-0.00020623149841812300,-0.3693745509609950
0.23625475295358000,-0.00015452677807955700,-0.2913547166948960
0.2289932041247420,-0.0001523218701172950,-0.2819315196039820
0.24107577559974100,-0.0001407791317162640,-0.2743485122244950
0.22043549058905800,-0.00019231172563785500,-0.39359351697927500
0.231404447788101,-0.00011120758776414800,-0.26679993379977200
0.23658773877522600,-0.00018427430939525300,-0.24005828042915200
0.2353666876123360,-0.00010318761702997400,-0.3989185511051740
0.2170480366314700,-6.96091449174912E-05,-0.2978914839863230
0.22689278156937600,-0.00018158690735056600,-0.281572504191952
0.23535358979736400,-0.00012447122093566800,-0.24544494317527000
0.2240864932802150,-0.0001322521909612390,-0.3232335169127690
0.2177167611983340,-0.00013501033840842700,-0.13148758332083100
0.2194861282595970,-0.00014816858934351100,-0.22518401028562700
0.24460746144867500,-0.00010444899726571200,-0.22706115195370400
0.23201820360761700,-0.0001323280781445640,-0.2600779944164560
0.22715730740899500,-0.00012093919718328500,-0.2602767938649790
0.22327888693345900,-0.00017415317779016200,-0.3094573643217470
0.22286490853343600,-9.020842385377E-05,-0.2670511272823190
0.21521698315120100,-0.00015901364391860800,-0.3553155335955760
0.2244538993862040,-9.78523607199124E-05,-0.2703333633237940
0.22722065836293600,-0.00015001506167783400,-0.3480900151714100
0.2200055917503090,-0.00012686101628673600,-0.3735789425531610
0.22462081482269500,-0.00017538410982834100,-0.16157251719920200
0.2374030103445080,-8.4158880259189E-05,-0.2478480798548420
0.22065505399933400,-7.35574729221943E-05,-0.2676132660043650
0.228411003136647,-0.0001861356436295470,-0.23302833429447200
0.21915094370213500,-0.00019411745727263800,-0.1954810930561220
0.2179443282571810,-0.00013991776353606300,-0.32168194590297900
0.21741894799572100,-0.00011357839310639800,-0.14449664294516700
0.23184032102124100,-0.00012340440742033,-0.3228504031066350
0.21835257387702600,-9.75357678682188E-05,-0.22564514723446600
0.2298756892416880,-0.00014701377110295900,-0.29441183681227000
0.22887960719469600,-0.000176883127777016,-0.22166557405711900
0.23406909457801900,-0.00011898948046286000,-0.33052374675118500
0.22223871675836800,-0.0001564248723133120,-0.37504202175907100
0.22660742154884300,-9.34459522924897E-05,-0.30996613552653200
0.2278608881796940,-0.00012475168889304600,-0.2957128388317980
0.21888436951217600,-5.72608907399349E-05,-0.36340767919304700
0.22844282533909600,-9.12073551239417E-05,-0.20751980289045600
0.21759907449278000,-0.00011871326876363500,-0.3047158384008860
0.23708266374474600,-0.00015829118447767200,-0.21399763425900100
0.22323186316688900,-0.00013623143616496600,-0.23226847890302800
0.23619062717185700,-0.00013252070293619500,-0.258604245241861
0.20928591823896400,-0.0001527614387048800,-0.42907776408393200
0.23833826933857700,-0.00017027424509005600,-0.2539845200367420
0.23543733312673500,-0.0001841434999198820,-0.23087855192303400
0.23125829266359600,-9.60966116457162E-05,-0.3867202703952250
0.21940373675502300,-0.00011806094841027600,-0.24191232755546200
0.21659206146076600,-0.000140065833624334,-0.40133924089832900
0.2203972913691780,-0.00012079400677431900,-0.36419644193975800
0.22671280615569800,-0.00016828971595884800,-0.3074857230447040
0.21874592116777400,-0.00013737448743303000,-0.22607597573278600
0.22824323455564100,-0.0001464829818083690,-0.1977227713802860
0.23832096731509400,-0.00010510444471232700,-0.2759401681943230
0.22474505123046100,-0.00010348646351804400,-0.28503746416350500
0.23445844553447200,-0.00015621762253475700,-0.22991755013653800
0.22183192353534500,-0.00020523423559583500,-0.327680934320197
0.21870563222187700,-9.89709949644534E-05,-0.21747891738369700
0.22114838166214400,-0.00017185268174585300,-0.29363455923820400
0.21922330722124000,-0.00012148889690731700,-0.3185066081443840
0.216247650770243,-0.00015332278227427300,-0.383257223292093
0.2230026491772930,-0.00016907790170735600,-0.33663573828530800
0.22266427067266800,-0.0001573338906185550,-0.15131190374715100
0.23886738618703000,-8.86477787360107E-05,-0.3298808048581540
0.22255144234025100,-0.00012722224875739700,-0.3219214642982780
0.2180733172202640,-0.000169091086151148,-0.24366632873158600
0.222926483463113,-0.00010427455554451400,-0.2431770452979670
0.2270874853182260,-0.00014833122098676400,-0.3954058198532670
0.2166108818443140,-0.00011106889880929800,-0.24289526922430800
0.2285962674821060,-0.0001536079552333400,-0.3354149473776940
0.21882399895153400,-7.65326285445192E-05,-0.23718568268743700
0.2419047855831970,-0.0001390330013100440,-0.2901703308334590
0.23781789378508600,-0.0001580764007460720,-0.20413937255727500
0.2398966796337920,-0.00013274087303734500,-0.2101508525025340
0.2266576555674620,-0.00014963466879283500,-0.3477995097392360
0.21595168957947900,-0.00010538215504597300,-0.36152943889868300
0.2224130089360830,-0.00013275474114332800,-0.28378506132980600
0.22747497847864500,-8.11288833022424E-05,-0.28834301589766900
0.23122313662583300,-0.00012014966723522800,-0.2787858833405110
0.22766373947979200,-0.00014253307436540800,-0.321403958363789
0.2278834100221270,-0.00015417901393811000,-0.35936994513866000
0.22811569554081000,-0.0001302940554039020,-0.21894437733493300
0.2549663815363160,-0.00011551364151053800,-0.26629715403690900
0.21883882082673400,-0.0001501017631146810,-0.3022103005406010
0.24008391016969700,-0.0001775996059944490,-0.2782306303929050
0.23581460560069200,-0.0001639377836290570,-0.290487468592315
0.23596343533791300,-0.00013225748565573300,-0.3366173755710040
0.22204396963043400,-0.0001217492898988410,-0.3202304346671650
0.2177976428735050,-0.0001399449962992000,-0.39422323120628500
0.22295759514439400,-0.0001250190142250540,-0.4220246759096440
0.22814879426518300,-0.00019240709480208400,-0.2573609061667180
0.21726304158147300,-0.00014908208779526700,-0.22224725570406700
0.23057155210397400,-0.00014033773285663000,-0.19695763573199700
0.24506617484734900,-0.00011151592976361700,-0.2662935623140490
0.22091044361004100,-0.0001273837021761510,-0.31926354393291500
0.22913120766754300,-0.00018279289318377500,-0.23085713650712400
0.22226622344551300,-0.00010900440810609300,-0.24488584251579200
0.22148282662410200,-0.00016178246627498200,-0.2863234711643070
0.21511543846198700,-0.00017817161536605500,-0.3617972672633500
0.22885505277537200,-0.00015036216112655100,-0.3482945905785610
0.21513551047364400,-0.00016203855036358800,-0.45130620288139500
0.2262469816003160,-0.00014579223760918500,-0.35178883084797000
0.21996754697796500,-0.00014592766879438600,-0.25079087679952600
0.23583746408193100,-0.00010669634157825900,-0.31126055012077500
0.23529957195863000,-8.88003799634174E-05,-0.30692242857256500
0.22062966968977000,-0.0001493126717045630,-0.24325934145567600
0.2207048031972330,-0.0001001667170756590,-0.22213869814869000
0.22691985729412100,-0.00013770838746858700,-0.34231124195922500
0.21474505882196400,-0.00011086469225501000,-0.2260512460496730
0.23286352811895500,-0.00014966701834919900,-0.4064129588711410
0.23108644419641400,-0.0001291858562119360,-0.305241218203006
0.20760522922323600,-0.00012426176260558700,-0.14611257128708200
0.23492379658568600,-0.00016189447934805300,-0.188020164210163
0.22830031839128500,-0.00012742760209705000,-0.20695922237602000
0.23220910102084900,-0.000136918582622425,-0.3175316571670010
0.22247178454559300,-0.00011118601285203200,-0.3519758220458880
0.22908206977663100,-0.0001545146099405930,-0.28390898689380200
0.2229374604948910,-0.00012522606313789300,-0.2862672132188190
0.21722103597610900,-0.00010557367282862200,-0.3495879199764110
0.2210946316990690,-8.54299391137355E-05,-0.36963428486078800
0.22096305302472000,-0.00016235906364319400,-0.40143469354466800
0.24466687555611500,-0.00015126479938471700,-0.18258990104167200
0.23664177091867200,-0.0001365621766076960,-0.3221737741176140
0.20702305615749700,-0.0001872832491312930,-0.27784911319523600
0.22771499825592400,-0.0001447171317903670,-0.32701614237080800
0.23396307661256100,-0.0001338439969206980,-0.2594079079955010
0.23600526397539000,-0.00010488390315256400,-0.32714595650013800
0.2304526150354790,-0.00016568557344991700,-0.3920057074341770
0.2343433074436700,-0.00011462508130223400,-0.3384677680796550
0.22198719166607500,-0.0001369090234022000,-0.35602370306965500
0.22879463405056000,-0.00021902808386115000,-0.1796058233894510
0.2205948002053110,-0.00014437852307810000,-0.2892104974355680
0.23166034159273900,-0.00015068309978906500,-0.17416617052615400
0.24172544221163300,-0.00013148010789707700,-0.26898484549507700
0.2250879552521790,-0.00011014820524982300,-0.21118046238142100
0.223998779054853,-0.0001806591743789010,-0.23056905676643600
0.22676199507736100,-6.67662152066873E-05,-0.2156412416854840
0.21917748499124600,-0.00017910413197079600,-0.2637972777410940
0.22161383298776700,-0.00014210937487614700,-0.32238973429691500
0.23144974130151400,-0.00018897695750812100,-0.33266262229622900
0.23970496682531700,-0.000125090024528269,-0.40888665612214200
0.23460300475465700,-0.00014153144956866200,-0.42551086090381000
0.21537043035055200,-0.00015390044371697000,-0.2811763747708980
0.23704534844746000,-0.00011433015146410600,-0.27771276755136800
0.23694368094622100,-0.0001098880522314320,-0.31092502018697600
0.22557521060011200,-0.00014073891423060200,-0.2454011830602750
0.22842375410437000,-0.00016704395646340200,-0.3600673841732680
0.23111609050510500,-0.00015194231704855100,-0.3512724813945280
0.22245491642269200,-0.000138814591922735,-0.1945941610285670
0.22800785372445300,-0.00012633161961816100,-0.37371977231657800
0.23328187806905900,-0.00010457068454524100,-0.23201775675320600
0.21726427451736600,-0.00010651569202591800,-0.2556084476965850
0.23923922706043100,-0.0001791054746395860,-0.2627937706401410
0.23439838667327400,-0.00010993296623312100,-0.3472775325946090
0.22843397726457600,-0.00013942088689816200,-0.32520709386892400
0.22795776686826200,-0.00013562143089444900,-0.25988380707483400
0.23496691959230800,-0.0001864997936246030,-0.4097376021195810
0.2156559611191160,-0.0001299380741652340,-0.2644539462969930
0.22392922231690900,-0.00016525804549460000,-0.33652137933432700
0.21273117453186200,-8.98933953808001E-05,-0.3890467396047590
0.2208537743208030,-0.00015280504716228900,-0.33904814295290500
0.234656318837739,-0.00014774387822267300,-0.23810730606937500
0.231509672712161,-0.00015036021095793800,-0.2986279058361180
0.21519823286814300,-0.00016468685090509900,-0.29780148704366400
0.21478779148538000,-0.00010221215630503500,-0.30397066221609200
0.22512345517553900,-0.00011847131218843100,-0.2737098508549240
0.2231784185600930,-0.00010338334062589000,-0.30401311975986800
0.23045414222089600,-0.00017540815795711800,-0.42642726165176200
0.24251198802219100,-0.00011396756608993900,-0.3001015877376820
0.21813898465418400,-0.00010033738577642600,-0.31011906213786200
0.228656924298991,-0.00019628016664688100,-0.264129878043029
0.22890115798815500,-0.00014692991589375800,-0.30118059661124900
0.22798609953449700,-0.00014825508964147600,-0.18189062326382000
0.23875864582744200,-0.0001489347172087750,-0.2611194787638220
0.2248906911639550,-0.00017427425277472100,-0.3284238309366600
0.22307000836523500,-0.00010711787048428800,-0.2186740500574650
0.2206458507113270,-7.82167602053554E-05,-0.20506155161202400
0.22741357320937600,-0.00013792453577487600,-0.2606891572751190
0.22471069072690100,-0.00011089530306599800,-0.293997569751502
0.23057936824524800,-0.00019827689910761600,-0.3636665975230870
0.23511405304560800,-0.00013538791437977300,-0.2926146638373480
0.22986776454322400,-0.00011847383612358200,-0.395193587735866
0.21364996096257300,-0.0001792652108734360,-0.24894846888732400
0.23249051583493800,-0.00012120871763835400,-0.25682860329690300
0.23764656002670700,-7.28138004570427E-05,-0.32861397417008300
0.23177010187459000,-0.00014822289500111300,-0.29161334467803500
0.22793282627595300,-0.00017593780108050000,-0.31394176245744000
0.23169747773122800,-0.0001491658490276330,-0.34488365330542600
